Shipment_ID,Route_Type,Distance_km,Delivery_Time_min,On_Time,Delay_Minutes,Vehicle_Type,Day_of_Week,Region,Fuel_Cost
394,Urban,1399.49,333.97,1,164.65,Truck,Wed,South,4266.92
395,Urban,122.1,1052.28,1,70.8,Van,Sun,West,580.2
396,Rural,1033.89,296.38,1,20.34,Van,Fri,East,2382.93
397,Rural,1178.59,163.85,1,73.77,Bike,Tue,East,2576.79
398,Highway,1193.96,399.12,1,181.47,Truck,Sun,East,2674.13
399,Highway,207.56,448.85,0,12.07,Van,Mon,North,3065.32
400,Highway,674.12,981.4,1,250.86,Bike,Wed,South,3522.83
401,Rural,1245.0,266.5,1,291.09,Bike,Sun,East,71.57
402,Rural,457.51,1397.55,0,25.05,Truck,Sun,South,203.03
403,Highway,704.28,844.91,1,74.01,Van,Thu,South,3077.18
404,Highway,412.83,751.67,1,202.69,Van,Tue,South,951.6
405,Rural,698.01,669.0,1,241.82,Van,Tue,North,4167.63
406,Highway,1332.32,862.9,1,103.8,Van,Thu,North,3156.18
407,Urban,685.41,63.0,1,154.57,Truck,Sat,East,4902.98
408,Rural,836.09,1485.43,1,267.53,Bike,Sat,South,3653.62
409,Highway,608.94,849.56,1,115.32,Bike,Thu,North,499.04
410,Rural,692.88,81.74,1,24.46,Truck,Sun,West,896.33
411,Urban,27.69,897.27,0,298.47,Van,Tue,West,280.42
412,Rural,429.2,672.51,1,54.08,Bike,Mon,South,3718.82
413,Rural,657.69,65.34,1,14.63,Van,Fri,West,677.78
414,Rural,952.53,1388.91,0,123.2,Bike,Mon,East,3335.65
415,Rural,677.83,45.53,1,36.44,Van,Mon,West,2799.22
416,Urban,510.04,879.47,1,293.62,Truck,Fri,West,3184.82
417,Rural,585.21,1443.83,1,114.24,Van,Mon,West,2567.92
418,Rural,367.23,379.28,1,247.74,Van,Wed,South,114.49
419,Highway,1387.12,403.64,1,52.98,Truck,Thu,North,1303.43
420,Rural,785.01,30.62,1,41.64,Truck,Tue,West,4430.66
421,Highway,25.05,127.54,0,194.79,Van,Fri,West,4649.88
422,Urban,34.07,95.99,1,272.79,Van,Mon,South,531.19
423,Urban,1459.58,1239.3,1,34.36,Van,Tue,East,4765.51
424,Urban,336.07,1260.0,1,176.78,Bike,Sat,East,3369.1
425,Urban,1209.38,1098.25,1,25.48,Van,Wed,North,4616.66
426,Highway,92.12,548.54,1,243.65,Bike,Mon,South,2035.76
427,Rural,1382.14,1237.24,0,272.79,Bike,Mon,North,553.64
428,Urban,1312.25,823.47,1,188.64,Bike,Mon,West,1547.14
429,Rural,858.78,477.34,0,206.5,Truck,Wed,North,3463.92
430,Highway,18.45,672.8,1,16.63,Truck,Thu,North,3986.35
431,Highway,390.43,126.68,0,21.89,Bike,Tue,West,298.11
432,Highway,613.2,1419.02,1,53.9,Bike,Sun,North,2460.41
433,Urban,692.8,940.1,0,82.15,Bike,Sun,North,368.62
434,Rural,450.03,1104.91,1,227.96,Truck,Mon,West,4324.89
435,Rural,54.26,1024.58,1,130.63,Truck,Sat,West,2407.88
436,Rural,887.24,1011.59,1,23.47,Truck,Mon,West,4578.37
437,Highway,788.61,55.37,0,255.79,Bike,Wed,North,438.97
438,Urban,428.09,802.3,1,298.15,Bike,Wed,West,1685.83
439,Highway,61.77,1237.91,1,136.51,Van,Tue,South,3398.87
440,Highway,1491.92,95.44,1,153.53,Van,Tue,North,1503.25
441,Rural,725.57,1435.56,1,23.55,Truck,Sat,West,4215.71
442,Highway,1135.23,653.51,1,114.91,Truck,Mon,North,4934.83
443,Rural,681.21,456.15,0,111.54,Van,Sun,South,1442.04
444,Urban,69.54,811.78,0,289.74,Truck,Sat,West,1837.34
445,Rural,467.85,1207.78,1,198.13,Bike,Sat,West,4838.36
446,Urban,483.56,727.89,1,234.65,Van,Sat,East,1822.4
447,Rural,1258.34,978.31,1,38.5,Bike,Mon,South,2802.13
448,Highway,983.07,764.87,1,125.08,Van,Mon,South,3857.75
449,Highway,416.77,957.97,1,57.47,Van,Mon,East,2219.81
450,Urban,1451.77,232.91,1,258.06,Truck,Mon,South,1894.41
451,Urban,485.71,86.84,0,45.71,Bike,Sat,West,2503.16
452,Urban,1497.36,231.25,1,131.66,Bike,Wed,East,3908.62
453,Rural,1494.26,450.18,1,16.1,Bike,Sun,North,1595.2
454,Rural,290.86,402.43,1,190.29,Bike,Thu,West,1786.5
455,Urban,472.55,934.31,1,144.58,Truck,Tue,South,986.24
456,Highway,731.64,700.16,1,149.39,Bike,Wed,East,3523.01
457,Rural,997.83,87.05,0,30.49,Truck,Fri,North,4502.28
458,Rural,794.43,81.25,1,154.19,Van,Fri,East,969.41
459,Rural,1454.31,163.16,1,169.14,Bike,Fri,West,221.22
460,Urban,1087.36,549.03,1,288.85,Truck,Tue,West,1937.29
461,Urban,322.01,39.09,1,9.97,Van,Mon,East,2080.27
462,Urban,162.12,756.16,0,276.81,Bike,Fri,East,3247.02
463,Urban,1034.16,560.18,1,143.87,Bike,Fri,South,473.68
464,Urban,241.89,846.5,1,63.03,Truck,Thu,West,4116.42
465,Highway,1182.58,1089.61,0,199.66,Van,Wed,North,2891.23
466,Highway,470.0,398.93,1,155.12,Van,Sat,East,2752.56
467,Urban,493.71,260.91,1,68.03,Van,Tue,North,1616.0
468,Rural,21.14,438.74,1,188.05,Van,Tue,East,1858.07
469,Urban,1053.01,32.59,1,141.98,Bike,Thu,West,324.36
470,Highway,174.34,206.42,1,206.7,Van,Sun,East,3781.09
471,Highway,1160.46,1133.72,1,206.72,Truck,Fri,South,3043.45
472,Rural,740.34,357.53,0,141.84,Truck,Sat,North,4883.32
473,Highway,1177.5,1491.62,1,117.24,Bike,Sat,East,1800.13
474,Urban,877.97,276.71,1,18.97,Truck,Thu,West,3347.91
475,Rural,128.24,1189.49,1,148.15,Bike,Mon,East,4601.75
476,Urban,1149.65,1066.42,1,72.93,Van,Fri,North,3572.82
477,Urban,109.35,503.53,1,15.97,Bike,Sun,West,249.54
478,Rural,720.66,516.19,1,99.11,Van,Sat,East,3179.57
479,Urban,262.66,858.42,0,26.24,Truck,Tue,South,2749.69
480,Highway,1129.74,1282.99,1,173.92,Bike,Sat,South,2521.6
481,Urban,1367.83,597.69,1,151.1,Van,Wed,South,2787.57
482,Rural,833.42,119.93,1,237.73,Bike,Thu,West,2329.8
483,Rural,793.09,580.4,1,80.29,Van,Sat,East,3474.57
484,Rural,1147.12,334.75,0,111.46,Bike,Sat,West,123.82
485,Urban,12.59,1410.63,1,206.69,Bike,Sat,South,983.37
486,Rural,1377.05,1054.99,1,297.88,Bike,Sun,West,1858.66
487,Rural,300.19,104.72,1,271.25,Bike,Thu,East,2290.7
488,Urban,1476.26,460.69,1,156.25,Van,Tue,South,695.91
489,Highway,1105.7,103.82,1,203.38,Van,Sat,West,4109.72
490,Urban,1162.51,1250.12,1,159.58,Bike,Sun,North,4650.49
491,Rural,986.02,1362.26,1,130.44,Bike,Sat,South,3768.52
492,Rural,710.14,195.05,1,180.69,Truck,Fri,North,4647.65
493,Urban,859.58,677.23,1,115.95,Van,Sun,South,3728.95
494,Highway,74.37,1399.87,1,84.06,Van,Fri,East,2233.23
495,Rural,937.82,243.46,1,211.7,Van,Fri,West,1996.01
496,Rural,941.02,459.1,0,261.59,Van,Sat,North,873.68
497,Rural,1337.35,477.28,0,86.41,Truck,Sat,North,477.91
498,Urban,760.96,74.19,1,212.07,Bike,Sat,West,1137.11
499,Rural,120.33,83.32,0,130.21,Bike,Wed,East,2684.07
500,Highway,462.76,1430.61,1,90.63,Bike,Sun,North,717.99
501,Rural,985.17,869.51,0,186.33,Truck,Wed,West,4758.26
502,Rural,362.69,480.77,0,281.82,Truck,Fri,North,1131.59
503,Highway,424.39,586.65,0,105.51,Bike,Wed,East,4176.48
504,Rural,1231.6,1080.82,1,227.84,Truck,Thu,North,4103.15
505,Urban,878.56,568.78,1,94.41,Truck,Sun,North,748.96
506,Urban,765.25,364.81,0,241.16,Truck,Sat,East,3568.18
507,Urban,481.09,179.7,1,228.0,Truck,Fri,North,4129.36
508,Highway,1097.74,1101.53,1,229.69,Bike,Wed,West,4427.22
509,Rural,435.14,295.43,1,299.31,Truck,Sat,East,4772.2
510,Urban,1106.91,132.38,0,42.16,Bike,Sat,North,4654.01
511,Highway,109.8,657.62,1,116.65,Van,Thu,East,1590.13
512,Rural,1297.49,88.17,1,189.24,Truck,Thu,South,1374.9
513,Highway,751.85,1448.55,1,177.14,Van,Wed,West,2017.78
514,Urban,660.57,952.12,1,234.19,Van,Fri,North,2351.78
515,Urban,918.48,254.46,1,14.07,Truck,Fri,West,1207.73
516,Urban,938.17,283.51,1,211.52,Bike,Sun,North,476.11
517,Highway,202.39,867.65,0,221.32,Bike,Wed,South,3300.1
518,Highway,1135.57,554.15,1,18.33,Bike,Wed,South,912.49
519,Urban,417.51,1168.17,0,161.6,Truck,Mon,West,4578.75
520,Highway,1357.92,832.34,1,73.5,Truck,Thu,West,1474.04
521,Urban,1227.69,667.0,1,240.49,Bike,Fri,East,1028.55
522,Urban,522.67,1445.58,1,14.88,Bike,Tue,North,1011.08
523,Rural,1212.57,604.37,0,43.85,Van,Thu,North,1482.87
524,Highway,537.8,618.9,0,31.34,Van,Sat,West,3080.22
525,Urban,155.92,1008.69,1,19.57,Truck,Fri,East,4892.67
526,Urban,1443.02,1219.93,1,180.02,Bike,Sat,South,2457.03
527,Highway,980.64,950.54,1,260.56,Bike,Mon,North,3018.41
528,Rural,686.87,1056.96,0,153.29,Truck,Thu,South,4220.87
529,Rural,599.67,578.21,1,63.17,Bike,Thu,East,1703.49
530,Urban,490.43,734.86,0,103.14,Truck,Sat,North,940.39
531,Highway,1472.26,319.64,1,108.11,Van,Sun,East,2196.45
532,Rural,206.45,1029.96,1,135.49,Bike,Fri,East,1627.53
533,Highway,475.63,355.53,1,126.16,Bike,Tue,North,4337.34
534,Highway,730.82,31.85,0,201.35,Truck,Wed,South,4890.8
535,Urban,719.61,1402.63,1,101.97,Truck,Tue,South,3457.17
536,Rural,709.69,479.84,1,198.89,Truck,Sat,East,3286.12
537,Urban,267.8,319.05,0,164.03,Truck,Sun,West,3585.39
538,Rural,221.67,424.18,1,14.55,Van,Sun,East,2364.95
539,Rural,385.88,515.76,0,275.9,Truck,Mon,South,3162.53
540,Rural,1372.22,727.58,1,53.39,Bike,Thu,East,402.74
541,Rural,174.01,131.95,1,135.46,Bike,Sat,East,2492.57
542,Rural,1137.35,107.43,1,284.28,Bike,Sun,North,1695.21
543,Highway,1137.53,460.58,1,74.2,Bike,Sat,East,313.24
544,Urban,1215.61,464.78,1,6.65,Van,Sun,West,2746.64
545,Highway,1330.49,202.94,1,147.01,Van,Fri,West,1833.27
546,Rural,398.24,625.04,1,67.18,Van,Thu,West,2973.54
547,Urban,340.72,447.52,1,174.61,Truck,Wed,West,2590.24
548,Rural,700.93,68.3,0,245.13,Bike,Tue,East,1417.29
549,Urban,401.31,1332.01,1,153.37,Bike,Tue,West,2722.92
550,Highway,1102.79,1332.45,1,193.51,Van,Mon,West,1924.93
551,Urban,955.73,337.5,1,199.85,Truck,Fri,North,4609.52
552,Urban,1313.11,269.42,0,246.16,Van,Wed,South,1909.38
553,Urban,128.69,834.52,1,206.38,Bike,Sun,North,248.74
554,Urban,1373.05,957.21,1,292.85,Bike,Sat,West,3829.69
555,Urban,443.56,1437.59,1,136.86,Van,Wed,South,4820.23
556,Rural,738.59,584.7,1,15.08,Bike,Fri,North,888.45
557,Urban,660.72,938.75,1,118.21,Van,Sun,East,4865.28
558,Urban,1141.67,1320.93,1,251.96,Van,Mon,South,3105.11
559,Highway,633.4,691.43,0,39.92,Van,Sat,North,4244.56
560,Urban,1415.61,209.85,1,220.78,Van,Wed,North,2390.83
561,Highway,1354.29,584.85,1,160.7,Bike,Mon,West,3131.48
562,Rural,1308.88,230.75,1,270.2,Truck,Sun,South,4213.24
563,Urban,111.53,54.46,1,219.36,Bike,Fri,West,4914.86
564,Highway,1282.12,1134.78,1,198.16,Van,Fri,South,964.75
565,Highway,1173.54,380.48,0,266.06,Bike,Fri,West,4498.8
566,Rural,159.75,32.95,1,272.47,Truck,Wed,South,3353.0
567,Urban,165.58,1312.48,1,115.48,Bike,Fri,South,4736.96
568,Urban,156.24,682.37,1,278.35,Van,Wed,North,1624.63
569,Highway,21.94,381.12,1,16.41,Truck,Mon,West,1250.84
570,Urban,825.21,416.3,1,228.77,Bike,Thu,South,1859.34
571,Highway,1460.22,383.59,1,100.96,Truck,Mon,South,4428.27
572,Urban,660.83,316.0,0,146.22,Bike,Sun,South,2325.18
573,Highway,813.43,1266.6,1,250.72,Truck,Wed,East,4759.8
574,Urban,1452.11,280.39,1,191.11,Van,Sun,South,1249.58
575,Rural,386.5,855.93,1,137.25,Van,Tue,East,1141.68
576,Urban,1288.41,143.66,1,49.18,Truck,Tue,South,3408.11
577,Urban,821.85,1425.8,1,281.78,Bike,Sat,South,1493.73
578,Rural,856.37,916.87,1,99.74,Van,Thu,North,689.32
579,Urban,518.04,1357.63,1,30.35,Bike,Fri,North,1910.89
580,Rural,844.57,614.88,0,169.24,Truck,Mon,North,1367.52
581,Urban,114.35,1221.69,1,121.88,Bike,Mon,North,2094.26
582,Highway,1148.14,1284.87,1,177.15,Truck,Wed,West,973.23
583,Highway,430.61,1063.34,0,70.06,Bike,Sat,South,4787.07
584,Urban,1331.97,166.63,1,113.62,Truck,Thu,East,4018.16
585,Urban,554.94,53.64,1,291.75,Truck,Fri,South,4212.46
586,Urban,218.52,277.78,1,280.96,Truck,Thu,South,1524.07
587,Highway,1045.34,203.6,1,259.31,Truck,Sun,South,4290.96
588,Urban,251.04,1095.95,0,233.74,Bike,Tue,North,2974.38
589,Highway,1131.75,848.8,1,46.97,Van,Sat,South,330.82
590,Rural,1452.33,803.15,1,140.08,Truck,Thu,South,808.64
591,Highway,1170.43,401.71,1,218.37,Truck,Sun,West,2257.51
592,Highway,38.56,257.27,1,78.53,Van,Fri,West,1999.24
593,Rural,901.83,333.63,0,9.92,Van,Sat,East,3986.63
594,Highway,1044.64,618.41,1,125.43,Truck,Fri,West,4374.66
595,Urban,1239.06,1118.01,1,127.54,Truck,Mon,North,4331.41
596,Urban,88.72,404.14,1,19.53,Bike,Mon,West,1907.68
597,Highway,722.76,1056.96,1,96.18,Van,Fri,East,3197.08
598,Urban,805.38,752.52,1,275.19,Bike,Mon,East,2510.6
599,Highway,257.84,1331.6,1,75.09,Truck,Mon,West,4450.15
600,Urban,487.06,372.38,1,170.75,Truck,Mon,South,4450.41
601,Urban,663.13,692.76,1,146.36,Truck,Sun,East,316.67
602,Highway,1250.65,172.1,1,258.64,Truck,Fri,West,2882.09
603,Urban,1394.46,522.68,1,196.07,Van,Mon,West,2542.16
604,Highway,944.49,775.11,0,47.53,Bike,Tue,West,3863.44
605,Urban,595.44,1107.13,1,42.86,Van,Sat,East,1019.25
606,Urban,384.78,321.17,1,167.25,Truck,Fri,South,3490.24
607,Rural,1473.29,350.6,1,13.94,Bike,Thu,North,3706.12
608,Rural,1474.61,958.42,1,118.06,Truck,Sat,West,182.39
609,Highway,1387.84,592.21,1,119.7,Van,Sun,South,2184.78
610,Rural,1179.58,738.68,1,58.9,Truck,Sun,North,4895.79
611,Highway,492.04,1259.12,0,90.3,Van,Wed,West,1537.99
612,Rural,1226.42,763.65,0,98.98,Van,Sat,East,4428.43
613,Urban,616.15,989.17,1,3.53,Truck,Sun,North,2955.11
614,Highway,493.53,995.46,0,241.77,Truck,Wed,South,1517.89
615,Highway,1118.57,1211.31,1,287.23,Van,Tue,North,4188.14
616,Urban,124.08,968.07,0,86.78,Bike,Fri,South,4953.78
617,Highway,77.6,125.27,0,33.6,Van,Thu,South,3722.93
618,Highway,674.69,532.99,1,286.07,Bike,Fri,South,353.4
619,Rural,671.23,1484.29,1,222.17,Van,Thu,West,309.43
620,Highway,1343.99,318.87,1,267.34,Truck,Thu,North,2483.2
621,Urban,193.6,892.49,1,108.26,Van,Fri,East,80.03
622,Rural,189.31,1269.12,1,145.22,Bike,Sat,West,3395.94
623,Rural,225.44,892.24,1,279.07,Bike,Mon,East,130.7
624,Urban,49.46,577.24,1,137.87,Bike,Wed,East,4866.67
625,Urban,112.24,147.94,1,201.63,Bike,Mon,North,4409.13
626,Rural,991.51,561.65,1,211.44,Bike,Wed,West,4086.12
627,Highway,650.22,297.64,1,251.13,Van,Mon,North,4071.44
628,Rural,1146.59,1442.47,1,292.55,Truck,Fri,West,4180.16
629,Urban,1488.93,1081.1,1,100.47,Truck,Fri,West,2199.57
630,Rural,990.26,1131.59,1,74.24,Van,Thu,North,3969.69
631,Urban,80.43,670.87,1,23.31,Truck,Tue,West,1867.39
632,Rural,161.32,191.65,1,256.96,Van,Fri,North,4249.51
633,Highway,1322.1,422.07,1,87.8,Bike,Wed,South,3108.93
634,Rural,793.61,411.78,1,14.88,Van,Thu,South,1823.81
635,Rural,1238.13,745.57,0,259.58,Truck,Wed,East,3740.09
636,Urban,1285.64,707.64,0,152.97,Truck,Mon,North,1251.98
637,Urban,1391.87,667.11,0,251.49,Truck,Tue,East,4825.09
638,Urban,1424.99,759.09,1,166.34,Van,Fri,West,3340.49
639,Rural,834.46,1480.92,0,94.12,Van,Mon,South,2035.95
640,Highway,514.83,468.58,0,38.93,Van,Thu,North,2776.1
641,Urban,1442.99,934.45,0,131.15,Truck,Wed,East,3700.96
642,Urban,823.37,382.08,1,7.96,Van,Sat,West,3996.74
643,Rural,101.06,715.91,1,180.74,Van,Sun,West,4876.05
644,Urban,965.95,324.07,0,128.3,Truck,Tue,North,1084.34
645,Highway,883.59,850.54,1,42.46,Bike,Fri,West,2546.97
646,Highway,1344.21,419.57,1,159.07,Bike,Wed,East,502.72
647,Urban,981.51,84.08,1,240.27,Truck,Fri,North,457.26
648,Urban,526.83,1228.45,1,292.44,Truck,Fri,East,566.45
649,Rural,1449.51,218.54,1,158.21,Bike,Wed,North,1334.54
650,Highway,1203.42,571.02,1,38.87,Van,Fri,East,3496.86
651,Highway,947.47,731.45,1,243.21,Truck,Thu,West,4312.62
652,Urban,442.92,665.75,1,208.74,Bike,Tue,South,2208.18
653,Rural,563.44,1096.73,1,286.19,Van,Mon,West,2798.26
654,Highway,1006.61,907.26,1,160.56,Truck,Tue,West,1071.52
655,Highway,112.61,464.2,1,107.13,Bike,Mon,East,3965.85
656,Rural,388.74,106.0,1,288.85,Van,Thu,East,4447.35
657,Rural,1072.28,1158.36,1,161.53,Van,Tue,South,2453.7
658,Highway,722.63,548.21,1,4.77,Bike,Thu,South,846.33
659,Highway,606.58,1337.9,1,142.1,Van,Wed,East,75.25
660,Rural,231.43,610.73,1,0.71,Bike,Mon,West,2705.24
661,Highway,665.56,1084.96,1,221.31,Bike,Wed,North,2513.3
662,Urban,1157.18,1411.16,1,169.78,Van,Wed,South,4632.75
663,Urban,399.7,987.19,1,32.94,Bike,Tue,West,230.6
664,Rural,13.07,637.83,1,243.9,Bike,Fri,North,787.31
665,Rural,1004.41,864.08,1,160.93,Truck,Sun,West,1028.55
666,Rural,1459.08,828.86,1,34.22,Bike,Fri,South,2758.27
667,Urban,912.21,889.69,1,48.0,Van,Thu,East,1459.44
668,Highway,184.28,245.83,1,246.63,Bike,Tue,East,1068.11
669,Urban,484.5,1056.81,1,106.65,Van,Wed,South,2596.36
670,Highway,1302.12,243.21,1,246.33,Truck,Sat,East,251.23
671,Urban,352.69,51.49,1,20.85,Van,Thu,North,4877.45
672,Highway,913.51,948.43,1,73.16,Bike,Wed,West,4312.04
673,Urban,606.99,201.86,1,229.37,Van,Thu,East,1396.21
674,Rural,315.73,1162.51,1,192.51,Truck,Sat,East,1714.04
675,Urban,1221.04,1302.97,0,92.05,Truck,Mon,East,1267.2
676,Highway,1115.53,1418.76,1,280.81,Truck,Thu,South,4645.58
677,Urban,994.08,1006.78,0,63.32,Van,Thu,South,3283.33
678,Urban,358.32,738.56,1,254.93,Van,Wed,East,2629.84
679,Urban,151.3,547.85,1,208.72,Van,Sun,South,2567.57
680,Rural,866.36,751.66,1,36.34,Truck,Fri,West,871.31
681,Urban,832.75,309.82,1,166.53,Van,Wed,North,4815.1
682,Rural,286.64,542.18,1,278.97,Truck,Tue,West,4577.26
683,Rural,89.09,1085.36,1,185.67,Truck,Wed,West,4764.48
684,Urban,125.66,349.61,1,158.64,Bike,Sun,North,1490.11
685,Urban,1489.19,418.18,1,109.9,Bike,Sun,North,2409.41
686,Urban,1176.46,1131.51,0,236.64,Truck,Sat,West,2618.68
687,Highway,1383.37,291.42,1,273.92,Truck,Fri,North,2473.89
688,Urban,296.61,391.45,1,226.0,Truck,Tue,West,144.99
689,Rural,1441.05,55.79,1,217.57,Bike,Sat,East,4174.09
690,Urban,218.27,1088.48,1,57.75,Truck,Sun,South,3745.4
691,Highway,766.08,938.32,1,250.2,Bike,Sun,North,2400.25
692,Urban,1245.4,1050.75,1,12.21,Bike,Fri,East,1373.64
693,Highway,527.96,345.06,1,227.21,Van,Sun,North,3193.14
694,Highway,640.12,1040.44,1,63.26,Van,Tue,South,734.55
695,Urban,196.64,906.67,1,146.18,Van,Sun,South,4986.52
696,Rural,188.77,568.2,1,208.57,Bike,Wed,South,670.43
697,Highway,931.25,673.6,1,227.72,Truck,Fri,North,339.35
698,Urban,1014.92,864.84,0,266.43,Van,Sat,West,3081.42
699,Urban,1167.11,755.14,1,84.78,Bike,Sat,North,2343.89
700,Rural,837.24,973.49,1,67.3,Truck,Fri,North,3609.05
701,Highway,970.41,296.04,1,298.87,Van,Sat,East,683.44
702,Highway,25.21,824.84,1,62.27,Bike,Sat,East,1850.54
703,Urban,247.45,691.91,1,199.64,Van,Sun,West,2530.12
704,Urban,1477.45,707.7,1,285.82,Van,Mon,South,2262.61
705,Rural,118.61,719.99,1,268.97,Bike,Mon,South,2936.02
706,Rural,1019.79,1325.76,1,132.98,Van,Thu,North,553.66
707,Highway,268.24,1233.38,1,191.27,Bike,Sun,South,2543.44
708,Highway,1076.49,955.47,1,158.73,Bike,Mon,West,2796.1
709,Urban,1060.46,1083.24,1,104.0,Van,Fri,South,4411.06
710,Highway,355.13,92.92,1,43.33,Truck,Thu,East,2876.83
711,Rural,408.1,1123.67,1,241.02,Truck,Wed,South,2759.11
712,Rural,983.88,744.66,1,27.13,Truck,Sun,North,4069.79
713,Urban,588.18,497.09,1,182.89,Bike,Thu,East,371.74
714,Rural,295.85,235.47,0,178.31,Van,Sat,West,3257.41
715,Rural,1098.86,140.56,1,100.45,Truck,Tue,North,4068.43
716,Rural,235.45,95.98,1,40.62,Van,Sun,North,518.25
717,Rural,1284.19,267.84,1,239.89,Truck,Thu,East,4067.28
718,Urban,774.43,74.31,1,138.58,Truck,Mon,North,3946.42
719,Urban,163.02,1106.98,1,217.58,Van,Sun,South,54.67
720,Highway,1042.64,395.46,1,4.95,Van,Sun,South,1268.48
721,Rural,781.15,572.05,1,22.35,Van,Wed,East,798.73
722,Highway,450.6,1239.39,1,52.75,Van,Tue,South,2581.12
723,Urban,636.7,198.55,1,34.15,Truck,Thu,North,4574.33
724,Urban,451.01,1258.32,1,57.51,Van,Wed,East,3033.4
725,Urban,398.22,970.12,1,205.95,Bike,Mon,East,3028.92
726,Urban,249.59,532.78,1,14.1,Truck,Sun,West,658.1
727,Urban,547.34,203.18,1,11.36,Bike,Wed,North,3348.58
728,Urban,380.23,164.49,0,9.5,Truck,Wed,North,4447.19
729,Urban,1026.73,523.21,1,209.29,Truck,Tue,West,2175.27
730,Rural,1027.4,236.3,0,160.84,Bike,Fri,West,3424.75
731,Highway,755.25,423.53,0,111.07,Truck,Mon,North,1509.91
732,Urban,1168.03,107.85,1,202.68,Bike,Tue,West,1381.05
733,Rural,1262.8,904.66,1,166.08,Truck,Tue,East,966.21
734,Rural,871.75,243.56,1,2.2,Van,Tue,East,1245.44
735,Highway,930.31,1142.4,1,251.56,Truck,Fri,North,1746.65
736,Urban,427.91,350.72,1,105.06,Bike,Fri,East,2855.3
737,Highway,1342.83,1203.03,0,119.87,Van,Sun,North,3914.24
738,Urban,41.19,309.13,1,234.69,Van,Thu,West,1483.34
739,Rural,526.16,1090.41,0,56.13,Van,Thu,South,882.15
740,Rural,1084.09,519.62,1,3.02,Van,Mon,East,2276.33
741,Rural,124.73,887.19,0,272.65,Truck,Sat,East,3958.1
742,Rural,278.84,86.83,1,151.64,Bike,Mon,West,1977.2
743,Highway,885.98,758.01,0,104.86,Van,Fri,East,4570.71
744,Urban,842.19,248.57,1,245.71,Bike,Fri,North,1277.18
745,Urban,1109.7,744.89,1,7.89,Bike,Fri,East,3803.65
746,Highway,1219.86,237.8,1,60.69,Van,Sun,West,2365.4
747,Urban,197.23,672.52,1,46.59,Bike,Tue,North,580.27
748,Rural,32.48,192.61,1,221.35,Bike,Fri,East,1441.31
749,Urban,1036.01,353.33,1,93.63,Bike,Tue,East,4298.21
750,Rural,455.58,904.77,1,231.87,Bike,Tue,East,79.15
751,Highway,940.85,1465.69,1,12.44,Truck,Mon,East,3793.89
752,Urban,230.06,690.3,1,182.43,Truck,Sun,South,4066.46
753,Highway,706.21,1040.15,1,95.47,Truck,Wed,South,643.2
754,Urban,759.11,822.95,0,56.08,Bike,Thu,West,4812.84
755,Rural,879.69,762.59,0,245.03,Truck,Thu,South,4367.84
756,Highway,772.19,125.12,1,123.68,Van,Sun,West,933.73
757,Urban,746.06,242.12,1,171.49,Bike,Mon,North,1245.21
758,Rural,502.44,1328.09,1,9.93,Truck,Mon,South,4101.37
759,Highway,111.41,632.94,1,237.49,Truck,Fri,North,2754.55
760,Highway,138.83,933.07,1,86.06,Bike,Fri,South,4616.71
761,Urban,653.5,806.5,1,208.02,Bike,Fri,West,4896.75
762,Urban,536.91,586.96,1,228.14,Bike,Tue,North,1750.03
763,Urban,776.62,600.09,1,35.13,Van,Tue,East,530.01
764,Rural,460.73,846.53,1,88.77,Truck,Fri,East,3532.4
765,Urban,1033.43,237.48,1,217.03,Van,Sun,South,4619.45
766,Highway,1296.61,599.27,1,69.65,Truck,Tue,North,866.15
767,Highway,451.8,687.05,1,254.45,Bike,Mon,West,4927.66
768,Urban,293.51,1478.14,1,93.59,Truck,Fri,West,1019.56
769,Urban,178.69,546.64,1,120.7,Bike,Thu,East,477.06
770,Highway,926.3,977.53,1,29.92,Truck,Thu,East,2503.7
771,Rural,668.56,232.0,1,44.3,Van,Sat,South,4037.58
772,Urban,286.08,126.26,1,82.63,Truck,Tue,West,1804.16
773,Urban,981.44,1311.17,0,14.67,Bike,Thu,North,1692.61
774,Highway,226.98,1104.18,1,57.91,Van,Fri,East,1025.7
775,Urban,833.68,496.72,1,122.68,Van,Sun,North,4931.09
776,Rural,793.09,771.73,1,113.99,Truck,Thu,West,1742.23
777,Highway,1102.67,229.54,1,59.61,Truck,Mon,North,3349.03
778,Urban,87.39,1069.53,1,24.14,Van,Tue,West,705.29
779,Highway,1332.37,133.39,1,95.44,Truck,Thu,West,2276.3
780,Urban,1055.97,1142.84,0,223.6,Bike,Tue,North,3989.33
781,Urban,328.11,833.85,1,153.03,Bike,Mon,North,4853.19
782,Urban,279.19,439.91,1,284.04,Truck,Thu,North,927.81
783,Rural,650.33,1297.98,1,41.97,Van,Sat,West,518.52
784,Rural,1227.26,1479.53,1,62.2,Truck,Fri,South,4938.14
785,Highway,1265.21,403.89,0,84.09,Van,Wed,West,2793.2
786,Urban,783.08,1215.18,0,3.9,Van,Sun,West,1759.83
787,Urban,1291.91,1132.74,0,283.01,Bike,Thu,South,4803.38
788,Rural,13.14,1128.37,1,133.61,Truck,Mon,East,1981.44
789,Urban,57.59,1437.14,1,144.49,Van,Sat,North,1198.42
790,Rural,1368.17,745.33,1,47.36,Van,Sat,North,4027.34
